is_wasm,time,size,timestamp
false,46.09999990463257,100000,2023-05-06T17:55:02.881Z
false,22.59999990463257,100000,2023-05-06T17:55:04.001Z
false,32,100000,2023-05-06T17:55:05.120Z
false,30.399999856948853,100000,2023-05-06T17:55:06.311Z
false,23.700000047683716,100000,2023-05-06T17:55:07.407Z
false,27.299999952316284,100000,2023-05-06T17:55:08.176Z
false,34.90000009536743,100000,2023-05-06T17:55:14.603Z
false,27.899999856948853,100000,2023-05-06T17:55:16.485Z
false,27.5,100000,2023-05-06T17:55:18.101Z
false,30.100000143051147,100000,2023-05-06T17:55:19.552Z
false,30.09999990463257,100000,2023-05-06T17:55:20.985Z
false,35,100000,2023-05-06T17:55:22.819Z
false,19,100000,2023-05-06T17:55:23.880Z
false,29.5,100000,2023-05-06T17:55:24.838Z
false,23.700000047683716,100000,2023-05-06T17:55:26.050Z
false,22,100000,2023-05-06T17:55:27.001Z
false,21.09999990463257,100000,2023-05-06T17:55:27.929Z
false,20.300000190734863,100000,2023-05-06T17:55:32.128Z
false,19.90000009536743,100000,2023-05-06T17:55:32.921Z
false,20,100000,2023-05-06T17:55:33.913Z
false,22.399999856948853,100000,2023-05-06T17:55:34.763Z
false,22,100000,2023-05-06T17:55:35.946Z
false,19.700000047683716,100000,2023-05-06T17:55:36.907Z
false,24.200000047683716,100000,2023-05-06T17:55:37.918Z
false,23.300000190734863,100000,2023-05-06T17:55:39.034Z
false,19.600000143051147,100000,2023-05-06T17:55:40.066Z
false,20,100000,2023-05-06T17:55:40.980Z
false,18.59999990463257,100000,2023-05-06T17:55:41.924Z
false,22,100000,2023-05-06T17:55:46.395Z
false,22,100000,2023-05-06T17:55:47.479Z
false,32.200000047683716,100000,2023-05-06T17:55:49.619Z
false,36.90000009536743,100000,2023-05-06T17:55:51.727Z
false,26,100000,2023-05-06T17:55:53.204Z
false,37,100000,2023-05-06T17:55:55.591Z
false,57.5,100000,2023-05-06T17:55:58.229Z
false,103.5,100000,2023-05-06T17:56:03.417Z
false,66.19999980926514,100000,2023-05-06T17:56:09.493Z
false,118,100000,2023-05-06T17:56:14.058Z
false,42.10000014305115,100000,2023-05-06T17:56:16.528Z
false,24.100000143051147,100000,2023-05-06T17:56:21.922Z
false,23.40000009536743,100000,2023-05-06T17:56:23.538Z
false,23.59999990463257,100000,2023-05-06T17:56:25.011Z
false,19.399999856948853,100000,2023-05-06T17:56:26.495Z
false,21.799999952316284,100000,2023-05-06T17:56:27.716Z
false,26.299999952316284,100000,2023-05-06T17:56:29.063Z
false,21,100000,2023-05-06T17:56:30.317Z
false,23.699999809265137,100000,2023-05-06T17:56:31.532Z
false,21,100000,2023-05-06T17:56:32.916Z
false,28,100000,2023-05-06T17:56:34.212Z
false,30.90000009536743,100000,2023-05-06T17:56:35.690Z
false,21.399999856948853,100000,2023-05-06T17:56:40.226Z
false,18.90000009536743,100000,2023-05-06T17:56:41.398Z
false,18.799999952316284,100000,2023-05-06T17:56:42.724Z
false,19.5,100000,2023-05-06T17:56:43.935Z
false,27,100000,2023-05-06T17:56:45.258Z
false,21.600000143051147,100000,2023-05-06T17:56:46.831Z
false,19.399999856948853,100000,2023-05-06T17:56:48.077Z
false,18.5,100000,2023-05-06T17:56:49.432Z
false,27.59999990463257,100000,2023-05-06T17:56:51.008Z
false,20.100000143051147,100000,2023-05-06T17:56:52.660Z
false,24.699999809265137,100000,2023-05-06T17:56:54.404Z
false,26,100000,2023-05-06T17:56:59.572Z
false,20.5,100000,2023-05-06T17:57:01.216Z
false,26,100000,2023-05-06T17:57:03.013Z
false,36.5,100000,2023-05-06T17:57:05.409Z
false,26.90000009536743,100000,2023-05-06T17:57:07.339Z
false,27.09999990463257,100000,2023-05-06T17:57:08.798Z
false,29.200000047683716,100000,2023-05-06T17:57:10.517Z
false,27.09999990463257,100000,2023-05-06T17:57:12.128Z
false,37.5,100000,2023-05-06T17:57:14.071Z
false,22.100000143051147,100000,2023-05-06T17:57:15.972Z
false,21.100000143051147,100000,2023-05-06T17:57:17.597Z
true,578.2000000476837,100000,2023-05-06T17:58:48.379Z
true,724.2999999523163,100000,2023-05-06T17:58:49.759Z
true,1079.0999999046326,100000,2023-05-06T17:58:51.660Z
true,502.30000019073486,100000,2023-05-06T17:58:52.926Z
true,479.7999999523163,100000,2023-05-06T17:58:53.983Z
true,359.2999999523163,100000,2023-05-06T17:58:54.821Z
true,330.5,100000,2023-05-06T17:58:55.691Z
true,365.09999990463257,100000,2023-05-06T17:58:56.514Z
true,378.7999999523163,100000,2023-05-06T17:58:57.481Z
true,580.2999999523163,100000,2023-05-06T17:58:58.661Z
true,523.0999999046326,100000,2023-05-06T17:59:00.157Z
true,829.7999999523163,100000,2023-05-06T17:59:06.205Z
true,847.2999999523163,100000,2023-05-06T17:59:08.005Z
true,666,100000,2023-05-06T17:59:09.662Z
true,520.5999999046326,100000,2023-05-06T17:59:10.926Z
true,562.6999998092651,100000,2023-05-06T17:59:12.202Z
true,770.7999999523163,100000,2023-05-06T17:59:13.719Z
true,553.7999999523163,100000,2023-05-06T17:59:15.116Z
true,585,100000,2023-05-06T17:59:16.458Z
true,496,100000,2023-05-06T17:59:17.701Z
true,841.5,100000,2023-05-06T17:59:19.481Z
true,583.1000001430511,100000,2023-05-06T17:59:20.955Z
true,417.59999990463257,100000,2023-05-06T17:59:24.486Z
true,396.40000009536743,100000,2023-05-06T17:59:25.607Z
true,364.90000009536743,100000,2023-05-06T17:59:26.594Z
true,387.60000014305115,100000,2023-05-06T17:59:27.733Z
true,449,100000,2023-05-06T17:59:28.871Z
true,372.80000019073486,100000,2023-05-06T17:59:29.920Z
true,598.0999999046326,100000,2023-05-06T17:59:31.300Z
true,673.5,100000,2023-05-06T17:59:33.449Z
true,694.7000000476837,100000,2023-05-06T17:59:35.211Z
true,564.7999999523163,100000,2023-05-06T17:59:36.671Z
true,857.0999999046326,100000,2023-05-06T17:59:38.399Z
true,667.3999998569489,100000,2023-05-06T17:59:42.957Z
true,578.6000001430511,100000,2023-05-06T17:59:44.630Z
true,590.3999998569489,100000,2023-05-06T17:59:46.276Z
true,613.7999999523163,100000,2023-05-06T17:59:47.934Z
true,456.2000000476837,100000,2023-05-06T17:59:49.182Z
true,398.59999990463257,100000,2023-05-06T17:59:50.441Z
true,399.90000009536743,100000,2023-05-06T17:59:51.573Z
true,333.2999999523163,100000,2023-05-06T17:59:52.965Z
true,382,100000,2023-05-06T17:59:54.149Z
true,374.59999990463257,100000,2023-05-06T17:59:55.540Z
true,505.2999999523163,100000,2023-05-06T17:59:57.058Z
true,666,100000,2023-05-06T18:00:01.998Z
true,420.7000000476837,100000,2023-05-06T18:00:03.761Z
true,431.80000019073486,100000,2023-05-06T18:00:05.022Z
true,462.90000009536743,100000,2023-05-06T18:00:06.835Z
true,398.5,100000,2023-05-06T18:00:08.246Z
true,390.2000000476837,100000,2023-05-06T18:00:09.593Z
true,355.5,100000,2023-05-06T18:00:10.927Z
true,414.2000000476837,100000,2023-05-06T18:00:12.292Z
true,483.5,100000,2023-05-06T18:00:14.002Z
true,391.7999999523163,100000,2023-05-06T18:00:15.856Z
true,560.9000000953674,100000,2023-05-06T18:00:17.495Z
true,414.2999999523163,100000,2023-05-06T18:00:22.512Z
true,366.59999990463257,100000,2023-05-06T18:00:23.935Z
true,361.5,100000,2023-05-06T18:00:25.262Z
true,476.59999990463257,100000,2023-05-06T18:00:26.931Z
true,515.6000001430511,100000,2023-05-06T18:00:28.320Z
true,385.5,100000,2023-05-06T18:00:29.898Z
true,443.39999985694885,100000,2023-05-06T18:00:31.849Z
true,382,100000,2023-05-06T18:00:33.300Z
true,365.40000009536743,100000,2023-05-06T18:00:34.652Z
true,457.5,100000,2023-05-06T18:00:36.407Z
true,454.5,100000,2023-05-06T18:00:38.175Z
true,427.40000009536743,100000,2023-05-06T18:00:43.012Z
true,395.09999990463257,100000,2023-05-06T18:00:44.637Z
true,449.5,100000,2023-05-06T18:00:46.023Z
true,345,100000,2023-05-06T18:00:47.327Z
true,373.7000000476837,100000,2023-05-06T18:00:48.951Z
true,356.90000009536743,100000,2023-05-06T18:00:50.353Z
true,351.39999985694885,100000,2023-05-06T18:00:51.949Z
true,342.5,100000,2023-05-06T18:00:53.549Z
true,386.2000000476837,100000,2023-05-06T18:00:55.068Z
true,456,100000,2023-05-06T18:00:56.899Z
true,422.2999999523163,100000,2023-05-06T18:00:58.801Z
true,434.39999985694885,100000,2023-05-06T18:01:03.596Z
true,360.10000014305115,100000,2023-05-06T18:01:05.308Z
true,487.2999999523163,100000,2023-05-06T18:01:07.258Z
true,369,100000,2023-05-06T18:01:08.845Z
true,357.5,100000,2023-05-06T18:01:10.437Z
true,445.59999990463257,100000,2023-05-06T18:01:12.070Z
true,347.30000019073486,100000,2023-05-06T18:01:13.880Z
true,361.40000009536743,100000,2023-05-06T18:01:15.370Z
true,441.2999999523163,100000,2023-05-06T18:01:17.334Z
true,418.7999999523163,100000,2023-05-06T18:01:19.249Z
true,357.7999999523163,100000,2023-05-06T18:01:21.210Z
true,735.7000000476837,100000,2023-05-06T18:01:27.138Z
true,619.2000000476837,100000,2023-05-06T18:01:29.556Z
true,381,100000,2023-05-06T18:01:31.340Z
true,429.60000014305115,100000,2023-05-06T18:01:33.133Z
true,367.09999990463257,100000,2023-05-06T18:01:34.976Z
true,537,100000,2023-05-06T18:01:37.152Z
true,344.30000019073486,100000,2023-05-06T18:01:39.035Z
true,387.2999999523163,100000,2023-05-06T18:01:40.821Z
true,358.2999999523163,100000,2023-05-06T18:01:42.787Z
true,428.90000009536743,100000,2023-05-06T18:01:44.674Z
true,453.90000009536743,100000,2023-05-06T18:01:46.609Z
true,519.7999999523163,100000,2023-05-06T18:01:51.926Z
true,357.2000000476837,100000,2023-05-06T18:01:53.950Z
true,343.09999990463257,100000,2023-05-06T18:01:55.702Z
true,372,100000,2023-05-06T18:01:57.602Z
true,354.59999990463257,100000,2023-05-06T18:01:59.628Z
true,446.90000009536743,100000,2023-05-06T18:02:01.762Z
true,449.40000009536743,100000,2023-05-06T18:02:03.732Z
true,357.7000000476837,100000,2023-05-06T18:02:05.651Z
true,427.2000000476837,100000,2023-05-06T18:02:07.707Z
true,365.90000009536743,100000,2023-05-06T18:02:09.637Z
true,348.10000014305115,100000,2023-05-06T18:02:11.388Z
false,256.2999999523163,500000,2023-05-06T18:04:38.361Z
false,129.29999995231628,500000,2023-05-06T18:04:42.107Z
false,118.5,500000,2023-05-06T18:04:44.607Z
false,112.70000004768372,500000,2023-05-06T18:04:47.170Z
false,186.79999995231628,500000,2023-05-06T18:04:49.908Z
false,115.79999995231628,500000,2023-05-06T18:04:52.834Z
false,114.70000004768372,500000,2023-05-06T18:04:55.416Z
false,120.29999995231628,500000,2023-05-06T18:04:58.013Z
false,138.79999995231628,500000,2023-05-06T18:05:01.308Z
false,174.80000019073486,500000,2023-05-06T18:05:04.731Z
false,138.90000009536743,500000,2023-05-06T18:05:08.051Z
false,123.5,500000,2023-05-06T18:05:14.256Z
false,124.70000004768372,500000,2023-05-06T18:05:17.113Z
false,135.29999995231628,500000,2023-05-06T18:05:20.133Z
false,147.39999985694885,500000,2023-05-06T18:05:23.815Z
false,124,500000,2023-05-06T18:05:26.889Z
false,121.09999990463257,500000,2023-05-06T18:05:29.525Z
false,115.80000019073486,500000,2023-05-06T18:05:32.548Z
false,138.40000009536743,500000,2023-05-06T18:05:35.886Z
false,134.30000019073486,500000,2023-05-06T18:05:38.410Z
false,116.59999990463257,500000,2023-05-06T18:05:41.276Z
false,129.10000014305115,500000,2023-05-06T18:05:44.748Z
false,137,500000,2023-05-06T18:05:51.120Z
false,108.39999985694885,500000,2023-05-06T18:05:54.052Z
false,127.20000004768372,500000,2023-05-06T18:05:56.974Z
false,109.70000004768372,500000,2023-05-06T18:05:59.853Z
false,140.30000019073486,500000,2023-05-06T18:06:03.372Z
false,112.79999995231628,500000,2023-05-06T18:06:06.426Z
false,118.79999995231628,500000,2023-05-06T18:06:09.383Z
false,129,500000,2023-05-06T18:06:12.465Z
false,160.70000004768372,500000,2023-05-06T18:06:16.300Z
false,114.29999995231628,500000,2023-05-06T18:06:19.741Z
false,154.59999990463257,500000,2023-05-06T18:06:23.013Z
false,247.70000004768372,500000,2023-05-06T18:06:29.232Z
false,163.89999985694885,500000,2023-05-06T18:06:32.803Z
false,141.70000004768372,500000,2023-05-06T18:06:36.200Z
false,116.39999985694885,500000,2023-05-06T18:06:39.223Z
false,151.70000004768372,500000,2023-05-06T18:06:42.467Z
false,171,500000,2023-05-06T18:06:45.760Z
false,131.39999985694885,500000,2023-05-06T18:06:48.542Z
false,115.09999990463257,500000,2023-05-06T18:06:51.245Z
false,113.20000004768372,500000,2023-05-06T18:06:53.961Z
false,126.79999995231628,500000,2023-05-06T18:06:57.213Z
false,136.70000004768372,500000,2023-05-06T18:07:00.060Z
false,114.89999985694885,500000,2023-05-06T18:07:05.921Z
false,281.2999999523163,500000,2023-05-06T18:07:08.966Z
false,132.89999985694885,500000,2023-05-06T18:07:12.219Z
false,155.60000014305115,500000,2023-05-06T18:07:15.548Z
false,171.5,500000,2023-05-06T18:07:19.311Z
false,137.09999990463257,500000,2023-05-06T18:07:22.419Z
false,156.89999985694885,500000,2023-05-06T18:07:26.088Z
false,143.40000009536743,500000,2023-05-06T18:07:29.464Z
false,133.09999990463257,500000,2023-05-06T18:07:33.451Z
false,151.89999985694885,500000,2023-05-06T18:07:36.953Z
false,144,500000,2023-05-06T18:07:40.942Z
false,115.70000004768372,500000,2023-05-06T18:07:47.125Z
false,114.09999990463257,500000,2023-05-06T18:07:50.091Z
false,334.89999985694885,500000,2023-05-06T18:07:53.226Z
false,147.40000009536743,500000,2023-05-06T18:07:56.826Z
false,146.80000019073486,500000,2023-05-06T18:08:00.108Z
false,115.79999995231628,500000,2023-05-06T18:08:03.228Z
false,156.60000014305115,500000,2023-05-06T18:08:06.868Z
false,152.10000014305115,500000,2023-05-06T18:08:11.160Z
false,130.20000004768372,500000,2023-05-06T18:08:14.344Z
false,131.40000009536743,500000,2023-05-06T18:08:17.525Z
false,217.90000009536743,500000,2023-05-06T18:08:21.702Z
false,179.89999985694885,500000,2023-05-06T18:08:31.192Z
false,141.29999995231628,500000,2023-05-06T18:08:35.646Z
false,141.70000004768372,500000,2023-05-06T18:08:39.626Z
false,351.89999985694885,500000,2023-05-06T18:08:44.299Z
false,203.60000014305115,500000,2023-05-06T18:08:49.119Z
false,139.60000014305115,500000,2023-05-06T18:08:52.908Z
false,118.09999990463257,500000,2023-05-06T18:08:56.284Z
false,127,500000,2023-05-06T18:08:59.479Z
false,168.59999990463257,500000,2023-05-06T18:09:03.414Z
false,116.30000019073486,500000,2023-05-06T18:09:06.883Z
false,114.90000009536743,500000,2023-05-06T18:09:09.934Z
false,151.20000004768372,500000,2023-05-06T18:09:16.156Z
false,155.79999995231628,500000,2023-05-06T18:09:20.214Z
false,138.79999995231628,500000,2023-05-06T18:09:23.847Z
false,125.29999995231628,500000,2023-05-06T18:09:27.581Z
false,271.59999990463257,500000,2023-05-06T18:09:31.441Z
false,141.20000004768372,500000,2023-05-06T18:09:35.118Z
false,133.29999995231628,500000,2023-05-06T18:09:38.391Z
false,123.79999995231628,500000,2023-05-06T18:09:42.232Z
false,111,500000,2023-05-06T18:09:45.773Z
false,161.09999990463257,500000,2023-05-06T18:09:49.719Z
false,113.69999980926514,500000,2023-05-06T18:09:53.067Z
false,157.90000009536743,500000,2023-05-06T18:10:00.227Z
false,143.60000014305115,500000,2023-05-06T18:10:04.796Z
false,314,500000,2023-05-06T18:10:09.964Z
false,232.60000014305115,500000,2023-05-06T18:10:19.305Z
false,115.5,500000,2023-05-06T18:10:22.960Z
false,152.69999980926514,500000,2023-05-06T18:10:26.980Z
false,134.60000014305115,500000,2023-05-06T18:10:30.808Z
false,124.40000009536743,500000,2023-05-06T18:10:34.255Z
false,122.59999990463257,500000,2023-05-06T18:10:37.771Z
false,189.69999980926514,500000,2023-05-06T18:10:41.580Z
false,154.90000009536743,500000,2023-05-06T18:10:45.456Z
false,431.09999990463257,500000,2023-05-06T18:10:59.400Z
false,153.59999990463257,500000,2023-05-06T18:11:09.452Z
false,141.60000014305115,500000,2023-05-06T18:11:14.190Z
false,104.79999995231628,500000,2023-05-06T18:11:18.321Z
false,127.90000009536743,500000,2023-05-06T18:11:22.514Z
false,303.7999999523163,500000,2023-05-06T18:11:26.851Z
false,148.60000014305115,500000,2023-05-06T18:11:31.310Z
false,124.5,500000,2023-05-06T18:11:34.982Z
false,124.29999995231628,500000,2023-05-06T18:11:38.547Z
false,161.59999990463257,500000,2023-05-06T18:11:42.745Z
false,158.20000004768372,500000,2023-05-06T18:11:46.847Z
true,4657.799999952316,500000,2023-05-06T18:13:45.141Z
true,2252.7999999523163,500000,2023-05-06T18:13:51.122Z
true,2862.2000000476837,500000,2023-05-06T18:13:57.314Z
true,2546.7999999523163,500000,2023-05-06T18:14:02.813Z
true,2995.4000000953674,500000,2023-05-06T18:14:08.685Z
true,2455,500000,2023-05-06T18:14:13.916Z
true,2619.7000000476837,500000,2023-05-06T18:14:19.724Z
true,2205.2000000476837,500000,2023-05-06T18:14:25.309Z
true,2221.600000143051,500000,2023-05-06T18:14:29.986Z
true,2575.0999999046326,500000,2023-05-06T18:14:34.872Z
true,2178.7000000476837,500000,2023-05-06T18:14:40.335Z
true,3098.7999999523163,500000,2023-05-06T18:14:49.136Z
true,2588.7000000476837,500000,2023-05-06T18:14:54.833Z
true,3055.7999999523163,500000,2023-05-06T18:15:01.196Z
true,2158.2000000476837,500000,2023-05-06T18:15:06.042Z
true,2173.4000000953674,500000,2023-05-06T18:15:10.956Z
true,2137.4000000953674,500000,2023-05-06T18:15:15.928Z
true,2287.5,500000,2023-05-06T18:15:20.963Z
true,2514.7999999523163,500000,2023-05-06T18:15:26.838Z
true,2154.9000000953674,500000,2023-05-06T18:15:31.870Z
true,2219.100000143051,500000,2023-05-06T18:15:36.787Z
true,2152,500000,2023-05-06T18:15:41.730Z
true,2960,500000,2023-05-06T18:15:50.494Z
true,2176.9000000953674,500000,2023-05-06T18:15:55.649Z
true,2190.9000000953674,500000,2023-05-06T18:16:00.403Z
true,2214.600000143051,500000,2023-05-06T18:16:05.142Z
true,2128.5999999046326,500000,2023-05-06T18:16:09.910Z
true,2145.7000000476837,500000,2023-05-06T18:16:14.730Z
true,2257.5,500000,2023-05-06T18:16:20.030Z
true,2514.4000000953674,500000,2023-05-06T18:16:25.521Z
true,2158.100000143051,500000,2023-05-06T18:16:30.811Z
true,2231.199999809265,500000,2023-05-06T18:16:36.041Z
true,2234.399999856949,500000,2023-05-06T18:16:41.490Z
true,3169.0999999046326,500000,2023-05-06T18:16:51.061Z
true,2227.0999999046326,500000,2023-05-06T18:16:56.128Z
true,2350.7999999523163,500000,2023-05-06T18:17:01.317Z
true,2844.2000000476837,500000,2023-05-06T18:17:06.825Z
true,2230,500000,2023-05-06T18:17:12.022Z
true,2275.2999999523163,500000,2023-05-06T18:17:17.678Z
true,2149.7000000476837,500000,2023-05-06T18:17:22.987Z
true,2576.899999856949,500000,2023-05-06T18:17:28.499Z
true,2135.7000000476837,500000,2023-05-06T18:17:33.835Z
true,2214.600000143051,500000,2023-05-06T18:17:39.497Z
true,2157.5,500000,2023-05-06T18:17:45.020Z
true,3251.5,500000,2023-05-06T18:17:55.876Z
true,2133.2999999523163,500000,2023-05-06T18:18:01.830Z
true,2201.2999999523163,500000,2023-05-06T18:18:06.821Z
true,2104.5999999046326,500000,2023-05-06T18:18:11.709Z
true,2136.699999809265,500000,2023-05-06T18:18:16.656Z
true,2156.300000190735,500000,2023-05-06T18:18:21.730Z
true,2177.2000000476837,500000,2023-05-06T18:18:27.231Z
true,2141.4000000953674,500000,2023-05-06T18:18:32.310Z
true,2329.7999999523163,500000,2023-05-06T18:18:37.673Z
true,2135,500000,2023-05-06T18:18:42.695Z
true,2192.9000000953674,500000,2023-05-06T18:18:47.671Z
true,2980.7999999523163,500000,2023-05-06T18:18:57.970Z
true,2114.7999999523163,500000,2023-05-06T18:19:03.718Z
true,2177.5,500000,2023-05-06T18:19:09.494Z
true,2149,500000,2023-05-06T18:19:14.552Z
true,2137.0999999046326,500000,2023-05-06T18:19:19.768Z
true,2629,500000,2023-05-06T18:19:25.902Z
true,2571.600000143051,500000,2023-05-06T18:19:32.480Z
true,2588.2000000476837,500000,2023-05-06T18:19:38.379Z
true,2461.399999856949,500000,2023-05-06T18:19:44.522Z
true,2849.4000000953674,500000,2023-05-06T18:19:51.072Z
true,2376.2000000476837,500000,2023-05-06T18:19:56.698Z
true,3109.2000000476837,500000,2023-05-06T18:20:06.872Z
true,2119.7999999523163,500000,2023-05-06T18:20:12.352Z
true,2182.100000143051,500000,2023-05-06T18:20:17.563Z
true,2065.2000000476837,500000,2023-05-06T18:20:22.759Z
true,2196,500000,2023-05-06T18:20:28.487Z
true,2259.0999999046326,500000,2023-05-06T18:20:35.162Z
true,2244.699999809265,500000,2023-05-06T18:20:41.003Z
true,2198.7000000476837,500000,2023-05-06T18:20:46.331Z
true,2115.4000000953674,500000,2023-05-06T18:20:51.652Z
true,2166.5999999046326,500000,2023-05-06T18:20:57.451Z
true,2606.100000143051,500000,2023-05-06T18:21:04.565Z
true,4165.300000190735,500000,2023-05-06T18:21:17.009Z
true,2778.899999856949,500000,2023-05-06T18:21:25.003Z
true,2647.0999999046326,500000,2023-05-06T18:21:32.389Z
true,2681.600000143051,500000,2023-05-06T18:21:39.429Z
true,2618.7999999523163,500000,2023-05-06T18:21:46.369Z
true,2176.7999999523163,500000,2023-05-06T18:21:52.660Z
true,2178.7999999523163,500000,2023-05-06T18:21:57.924Z
true,2140.5,500000,2023-05-06T18:22:03.298Z
true,2224.7000000476837,500000,2023-05-06T18:22:08.767Z
true,2844.199999809265,500000,2023-05-06T18:22:15.431Z
true,2263.2999999523163,500000,2023-05-06T18:22:22.252Z
true,3178.7000000476837,500000,2023-05-06T18:22:32.391Z
true,2301.4000000953674,500000,2023-05-06T18:22:38.735Z
true,2282.7000000476837,500000,2023-05-06T18:22:44.980Z
true,2167.699999809265,500000,2023-05-06T18:22:51.031Z
true,2326.5,500000,2023-05-06T18:22:57.082Z
true,2166.9000000953674,500000,2023-05-06T18:23:03.676Z
true,2252.100000143051,500000,2023-05-06T18:23:10.065Z
true,2214.7000000476837,500000,2023-05-06T18:23:16.144Z
true,2116.899999856949,500000,2023-05-06T18:23:22.064Z
true,2289.7999999523163,500000,2023-05-06T18:23:28.776Z
true,2285,500000,2023-05-06T18:23:35.073Z
true,3213.800000190735,500000,2023-05-06T18:23:45.709Z
true,2222.2000000476837,500000,2023-05-06T18:23:52.107Z
true,2445.300000190735,500000,2023-05-06T18:23:58.593Z
true,3134.5,500000,2023-05-06T18:24:06.422Z
true,2273.0999999046326,500000,2023-05-06T18:24:13.151Z
true,2159.5,500000,2023-05-06T18:24:20.017Z
true,2154.7999999523163,500000,2023-05-06T18:24:26.061Z
true,2102.899999856949,500000,2023-05-06T18:24:31.650Z
true,2209.9000000953674,500000,2023-05-06T18:24:37.930Z
true,2283.2999999523163,500000,2023-05-06T18:24:44.883Z
true,2296.2000000476837,500000,2023-05-06T18:24:50.732Z
true,2286.2999999523163,500000,2023-05-06T20:38:10.077Z
true,2047.2999999523163,500000,2023-05-06T20:43:06.166Z
true,2052.5,500000,2023-05-06T20:43:12.804Z
true,2033.2000000476837,500000,2023-05-06T20:43:17.631Z
true,2054.399999856949,500000,2023-05-06T20:43:22.531Z
